meanx	meany	tvalue	fd	pvalue	adjp
B3GAT1	1.20402573293578	0.506570635291667	4.83597643428615	0.420730738085218	4.22083519970928e-06	1.63633219520691e-05
B3GAT2	5.14835304537615	1.18504946275	4.97471487908298	0.230180302769702	2.39651343749959e-06	9.82083025930683e-06
B3GNT5	2.45363321845872	7.12826023319444	-3.66232644065325	2.90518573826293	0.000383194340471658	0.000989575247597871
B3GNT7	0.804226589018349	2.77887915372222	-6.12152534772991	3.45534354579617	1.02629604152166e-08	7.00463034258184e-08
B3GNT8	0.19046825487156	0.524942162861111	-4.6893291723923	2.75606117783302	5.47175171651408e-06	2.07224270387516e-05
B4GALT1	4.95693375389908	12.1190961261944	-5.11230817515672	2.44487756501923	1.21354380796264e-06	5.28704507137985e-06
B9D2	2.08112571937615	4.42494439420833	-7.49368798645349	2.12622637499035	6.41656543293026e-12	8.74518991780471e-11
BACE2	0.120130339587156	0.4717978345	-7.25922225857711	3.92738284201474	4.56422061539117e-11	5.14450769941872e-10
BAI3	13.2604645446055	4.31844266858333	8.57678716117513	0.325663000270991	7.8126994469655e-14	1.63404753230268e-12
BARHL1	0.148200373449541	1.24436002708333	-3.10866649134466	8.39647025253285	0.00221541102680171	0.00486341546427274
BARX1	0.0936683900458716	1.17532662951389	-7.07760193261307	12.5477402668958	4.54841174099259e-11	5.12998793979261e-10
BASP1	7.63757534301835	3.45317720861111	4.70208681311209	0.452130035190779	6.93186373795658e-06	2.56805698024022e-05
BATF	0.526978698321101	2.30821861388889	-6.68497652014917	4.38009851487856	2.87838509904073e-10	2.72111411169833e-09
BATF3	2.02513977777064	5.96233636468056	-5.97722818850121	2.94416041308721	1.41740972766122e-08	9.32542803930863e-08
BCAM	0.259030118862385	0.595727002652778	-7.89052252078763	2.29983681152256	1.52154669613698e-12	2.39176223705765e-11
BCAN	298.471054766761	119.564779447153	2.80922656972475	0.400590869826845	0.00593404425289524	0.0117773744333026
BCAT1	0.025977319587156	0.163092013569444	-5.12049398085313	6.27824641500282	1.07439217445914e-06	4.72662440806862e-06
BCAT2	0.0865947204587156	0.180983961	-2.89166354067133	2.09001149309426	0.00466183960129389	0.00948549601716718
BCL2A1	0.226475413366972	1.7496740245	-4.9149553505705	7.72566875356528	2.1128271554558e-06	8.77524207433029e-06
BCL3	2.12608477134862	11.5513367593611	-8.64908453391719	5.43314966318762	2.75626346640965e-14	6.33145868620734e-13
BCL6B	1.77363401044954	4.13127627215278	-6.28183305055972	2.32927213157447	3.55870756254078e-09	2.66439416696507e-08
BCL7A	0.303324750165138	0.128918650694444	2.97925967606229	0.425018567143822	0.00349621991679489	0.00733432034490294
BCR	1.75260392844954	0.820979646638889	5.51000398830268	0.468434215690237	1.69299785844198e-07	8.84973858184092e-07
BCRP2	1.35828653454128	0.541822294444444	7.45640626476242	0.398901322118625	1.56977781127915e-11	1.97796518319839e-10
BDKRB1	0.146165642587156	0.309749289291667	-2.23192058483195	2.11916619945052	0.0269901709313729	0.045901098963145
BDKRB2	0.275481650073394	1.79761384991667	-7.063282960909	6.52534878253322	6.20055955242748e-11	6.80934882677923e-10
BEND3P3	1.58562886588073	0.617652864930556	6.19654917524639	0.389531799162525	9.37675277695303e-09	6.43234230613134e-08
BEST3	0.0276424651743119	0.0613537259444444	-3.50397458044155	2.21954610623731	0.000595077658075143	0.0014756545151504
BEST4	0.319667099862385	1.92638294206944	-3.96194613917769	6.02621584422901	0.000109609736409926	0.000316548006270684
BGN	21.4078547385505	132.851073965264	-10.8850204409675	6.20571634046221	4.85411543506594e-20	4.47779374896846e-18
BHLHE40	16.3803446311376	40.5005652562222	-2.35254351689315	2.47250996045798	0.0202738551575702	0.0356373342038646
BICC1	0.576015487633028	1.48636189351389	-2.68665593131746	2.58042001547853	0.00833615646318502	0.0160311404795089
BICD1	0.152373632926605	0.348466827541667	-7.62699850587457	2.28692340563616	6.66795896634627e-12	9.07370472074155e-11
BID	0.597859546926605	0.253996823013889	4.0626347203551	0.424843634796167	8.10944366153619e-05	0.000240538532840996
BIRC5	0.103396159770642	0.487929727236111	-10.2242970163017	4.71903142552352	1.53680383257068e-19	1.29497888333973e-17
BLOC1S1	0.213182847036697	0.715216327805556	-4.64894449710763	3.35494312862066	7.99075529790564e-06	2.92327213747427e-05
BMP2	20.5002908910275	4.798560547625	4.90733284080263	0.234072802826677	2.28028492372821e-06	9.38843172614148e-06
BMP4	0.0179085306238532	0.0702636416111111	-3.67165965372155	3.92347329252818	0.000335397619907974	0.000876082575875867
BMS1P5	0.0183144739633028	0.164656204583333	-3.32799915061737	8.99049598220838	0.00110540891933	0.00258533521872123
BOLA2	0.0292938474036697	0.187142255319444	-4.30805415171073	6.38844917639602	3.2096777973661e-05	0.00010358317575849
BOLA3	5.14704798391743	10.8203896636806	-8.23293231117452	2.10225156196137	1.03729836666863e-13	2.10425098062513e-12
BPIFB4	0.0408347716422018	0.351131734972222	-2.26915817860226	8.59884164527408	0.0248543085638123	0.0427163626395311
BPIFC	0.0268195276788991	0.0548883944027778	-2.63033230661311	2.04658318595083	0.00947928009301587	0.0180207805668442
BRCA2	0.26967924293578	0.657695474541667	-8.15279443306062	2.43880644050268	1.10265151467633e-13	2.21742518178758e-12
BRIP1	0.399782213165138	1.19471240733333	-10.3598014718504	2.98840810819123	3.15100507241313e-18	1.82269524436254e-16
BRSK2	0.306541921972477	0.152311929291667	4.64993820642127	0.496871450115531	1.16412897171948e-05	4.11946062736267e-05
BSN	5.31514717548624	1.97104943436111	6.86280642709343	0.370836285296427	1.42116638309891e-10	1.42254615628639e-09
BST1	1.15514475375229	2.95705116655556	-6.63175894655589	2.55989663369034	9.22665381041126e-10	7.84646100606881e-09
BST2	26.9255997230275	78.4939855362361	-6.3745742955163	2.91521772378967	3.88492538275645e-09	2.89011405702769e-08
BTBD17	18.4274081983578	4.15532194669444	5.97251720478417	0.225496819843865	2.88822426356503e-08	1.7675246741447e-07
BTBD19	0.777832849376147	1.99174862863889	-5.75183651420713	2.56063835596086	4.44968943678833e-08	2.62062186688807e-07
BTG3	0.853256441614679	1.74399383297222	-8.09874360592356	2.04392694612646	1.33076142673885e-13	2.64747508813302e-12
BTN2A3P	0.414379802266055	0.834357157888889	-7.46484045067749	2.01350826784068	5.34300394817425e-12	7.42050952453646e-11
BTNL9	2.6849049717156	1.22974073201389	5.98446862644955	0.458020207407233	2.6318045223869e-08	1.62765130077189e-07
BUB1B	1.06478073931193	4.28246506338889	-11.692417703954	4.02192198382201	4.27543233144998e-23	9.60711570170818e-21
BUD31	26.8448472911927	53.8472802668056	-9.80982797946652	2.00587023955513	2.6669464394426e-17	1.22686536073781e-15
BZW1	0.00690073931192661	0.0164916712916667	-2.34733078364888	2.38984122515163	0.0203305521875723	0.0357190846222514
C10orf10	11.9900291940183	37.212350142875	-8.43101081397617	3.10360796798057	6.38186341362712e-14	1.35746262197382e-12
C10orf11	1.76678902172477	3.78365007916667	-3.04711389879019	2.14154040615048	0.00280967910055481	0.00601578861414905
C10orf114	1.01939225133945	2.437685990125	-4.0977816794829	2.39131304649604	6.41137934804471e-05	0.00019448294536722
C10orf55	0.0923518636880734	0.353586907208333	-4.45632041789453	3.82869270946826	1.51875620712338e-05	5.25241516224379e-05
C11orf35	0.225859759715596	0.557692687777778	-3.65511488156236	2.4691989776312	0.000343537875186311	0.000895210873980148
C11orf63	0.381729746192661	1.60057554684722	-3.3259921494855	4.19295473515288	0.00112308332443523	0.00262247287868056
C11orf82	0.645090403917431	1.69633604365278	-9.59712708970359	2.62960979321885	6.57588534054914e-17	2.80427110374221e-15
C11orf87	2.79510825519266	1.07185488254167	4.97826979962155	0.383475266315861	1.74077484621579e-06	7.34486295850365e-06
C12orf70	0.0484520717247706	0.184755721527778	-4.35994440727664	3.81316453457909	2.28468676807636e-05	7.59410297441199e-05
C14orf132	41.2658663702569	15.4310839791389	8.42185813273288	0.373943051157194	6.90966513737603e-14	1.46617071262457e-12
C15orf48	0.0340650366055046	0.360672559180556	-5.06179913715621	10.587763734335	1.45550453240782e-06	6.25413776403821e-06
C16orf54	0.336191179917431	0.935201857319444	-4.38754416357366	2.78175607566246	2.09560528023985e-05	7.02825750990506e-05
C16orf93	0.28681263606422	0.782338753597222	-3.64774800543462	2.72769974270607	0.000377167987997522	0.000975162018827639
C17orf53	0.0115662175412844	0.0260581066805556	-4.00298615796017	2.25294972946375	9.88997495209836e-05	0.000288086406823048
C17orf96	5.18068445252294	2.39476433176389	4.08815033456346	0.462248637937728	7.86752878060479e-05	0.000234036281292702
C18orf21	0.178096733119266	0.405758875777778	-6.57211997993265	2.27830611303832	8.4221047731204e-10	7.22890452294228e-09
C18orf42	0.172615542899083	0.0785521322916667	5.04645108415254	0.455069867825235	1.28655220328564e-06	5.58153476905629e-06
C19orf35	0.36493646166055	0.784870887791667	-5.79983753769466	2.15070558918753	3.49484866296276e-08	2.10062457187066e-07
C19orf40	0.626718880908257	1.61215250704167	-11.4778313048563	2.57236945647033	2.54778076828656e-22	4.33543238114161e-20
C19orf55	1.47283380347706	2.98635592579167	-9.8988575644331	2.02762587247895	3.04410386348398e-18	1.78441499716668e-16
C19orf59	0.0724494852385321	1.39573438822222	-3.69960253653016	19.2649317469533	0.000313237458908129	0.000823352270888239
C19orf69	0.0517396969908257	0.237743447972222	-6.20483863162269	4.59499111512729	4.13765728516249e-09	3.05189819605927e-08
C1orf115	10.9145376140917	5.425660140875	5.37699095921146	0.497103984860516	2.36391362129148e-07	1.20093663885147e-06
C1orf140	0.0319466741926605	0.0842482617361111	-3.12882410938242	2.63715281371813	0.00209027326608392	0.00461762283018059
C1orf162	6.84447966877064	17.0072906122917	-6.46766183774915	2.48481863272835	1.43667472321345e-09	1.17611386612621e-08
C1orf168	0.345182741165138	0.109321798458333	6.97625115093918	0.316707023327198	1.6023655324592e-10	1.5911989058024e-09
C1orf53	1.44433834120183	2.89304978144444	-6.20787409346771	2.00302775251202	5.25221980626896e-09	3.79141913280379e-08
C1orf54	11.150502687055	29.8651091336667	-6.30404791245786	2.67836437260698	4.5772804759953e-09	3.34414318060732e-08
C1orf85	0.164009676256881	0.359355240097222	-6.71119144261167	2.19106121235421	2.46445040770793e-10	2.34965812000555e-09
C1orf87	0.208317175568807	0.475385842833333	-3.41841122614117	2.28202903354127	0.000786122673333191	0.00189652721364963
C1orf95	10.6745247939358	3.66741713006944	8.10665326146099	0.343567250146153	2.51264693410682e-13	4.71007088920751e-12
C1QA	72.4170433155046	189.498958198056	-6.58140772937585	2.61677292419205	7.95235180921258e-10	6.86605271724477e-09
C1QB	117.786728690459	305.403630369028	-6.13365964761545	2.59285263938031	8.29392770945086e-09	5.75257898549842e-08
C1QC	8.27736759476147	17.4185543875417	-5.23333223005958	2.10435916831402	5.47705882242284e-07	2.57018500617417e-06
C1QL3	3.21279264980734	0.861118157875	5.12975416582484	0.26802792826566	7.90929365361927e-07	3.59694317246977e-06
C1QTNF1	0.176777305036697	0.453153648	-3.79737786197796	2.56341529760243	0.000213415844820589	0.000580919321660266
C1QTNF2	0.491059965495413	1.13831211351389	-3.82317700471243	2.31807150551458	0.000200803225214942	0.00055009036079123
C1QTNF4	8.11506965334863	2.73101467648611	6.93983039785582	0.336536196625149	9.93143383704704e-11	1.03612048132097e-09
C1QTNF6	0.856918225899083	3.98408036420833	-10.3170399578204	4.64931220248959	6.88756410384101e-19	4.9072494328464e-17
C1QTNF9B-AS1	0.177625042247706	0.402595642791667	-4.77622038000773	2.26654776656001	3.82985861780896e-06	1.50136282698138e-05
C1R	28.1173672837615	116.246012829139	-8.06216681311835	4.13431355987138	3.47011198337327e-13	6.3223131738652e-12
C1RL	2.94301461494495	10.4811290434028	-6.89911990536888	3.56135813603454	2.28072961038206e-10	2.18917567804854e-09
C1RL-AS1	0.103586717642202	0.452227768305556	-5.16426913852037	4.36569261580034	8.53095139832318e-07	3.84375283183574e-06
C1S	0.859369874678899	2.594303265	-5.68102342285103	3.01884362186812	8.55807145993314e-08	4.71838057496848e-07
C2	0.010703068853211	0.0332301772361111	-6.07850243744083	3.10473357612212	1.03108512003963e-08	7.03184003849597e-08
C20orf195	0.12560747706422	0.400000789555556	-3.21646007573182	3.18453008455097	0.00157955895302227	0.00356902536671669
C20orf201	0.691019741431193	0.33818054075	3.80697554218091	0.489393457920006	0.000232613128585629	0.000628198814286645
C20orf203	0.363066089027523	0.175582085513889	5.38487823294345	0.483609157727145	4.93815322742578e-07	2.346827863804e-06
C20orf26	0.399055968045872	1.10568249583333	-3.14358657692572	2.7707454201167	0.00205336258991217	0.00454639794257083
C21orf58	0.0240414601651376	0.082669052125	-5.58163012377857	3.43860362711571	9.9465182405496e-08	5.41910553938803e-07
C21orf62	0.0915276611009174	0.303110775333333	-3.66321108513413	3.31168492330561	0.000345223561906762	0.000899202462407462
C2orf27A	3.16508864392661	1.31896807411111	3.75686983315927	0.416723897020085	0.000257280925173513	0.000688873017952363
C2orf48	0.118202304669725	0.304325019027778	-5.36352331562277	2.5746115515946	2.65923632592173e-07	1.33510269505672e-06
C2orf66	0.206903326110092	1.09603159354167	-6.90308169414582	5.29731258625817	2.3280081736758e-10	2.23211155689364e-09
C2orf82	7.27171564263303	2.238011387625	5.15355550023995	0.307769376253364	7.33236212854205e-07	3.3519642938695e-06
C2orf88	0.292239817633028	0.126442948138889	3.45195630325954	0.432668447314959	0.000723144717690896	0.00175693893359694
C3	80.1550478743119	201.792947919736	-4.20939570868136	2.51753262297541	4.68992397894603e-05	0.000146055965847525
C3orf18	0.185929718944954	0.0924269331666667	4.28800007014387	0.497106829887859	4.18556529385843e-05	0.000131715636878975
C3orf36	0.0333314242477064	0.0954802634305556	-2.55100494323851	2.8645719643116	0.0117326008727986	0.0218284397624051
C3orf52	0.0121681576422018	0.0594434295	-4.72838859904595	4.88516267194281	5.49890972626735e-06	2.08028039655273e-05
C4orf47	0.972222073302752	3.24046934351389	-3.05966449428292	3.33305469243836	0.00268257705636119	0.0057718546607958
C4orf6	0.120998419495413	0.628576431625	-5.48503715392139	5.19491439843832	1.71006617687698e-07	8.92830797799307e-07
C5AR1	3.58539647558716	15.011149572375	-5.94894869683622	4.18674745584914	2.42123686075815e-08	1.51128983114345e-07
C5orf34	0.657952641431193	1.40646377756944	-7.86224931997862	2.13763679785535	1.33197640176969e-12	2.12232276307431e-11
C5orf38	3.11667802612844	0.863137700319444	2.65921421806787	0.276941568260627	0.00907831926376429	0.0173290897120449
C6orf123	0.0720842007798165	0.209554365222222	-3.69297895528902	2.90707759752116	0.000298385760918686	0.000787642726935585
C6orf141	0.254537970119266	2.56586327583333	-2.50221702212568	10.0804735522605	0.0136499852309315	0.0249471627885857
C6orf147	0.344572154633028	0.936197081458333	-4.25291229542627	2.71698414648564	3.51809382176941e-05	0.000112788788026619
C6orf165	0.638205145844037	1.55643786729167	-3.02269981906619	2.43877360975091	0.00295136730840028	0.00629148805817705
C7orf29	0.295673363825688	1.16578769120833	-2.67089935360843	3.9428228370805	0.00855534036068602	0.0164184222601274
C7orf31	0.972025631706422	2.00251867280556	-4.68071359364369	2.06015006959237	7.05799326751176e-06	2.61037028908375e-05
C7orf41	128.599599727706	50.5719822722222	7.97279434456328	0.39325147496028	1.43155011014253e-12	2.26451072025885e-11
C7orf57	0.129689548082569	0.575841784777778	-4.23044705530561	4.44015568942502	4.14869343943772e-05	0.000130686825868125
C8orf4	9.45835930614679	32.3716596752083	-7.55355273461557	3.42254492850263	3.4533746259985e-12	5.02809004247632e-11
C8orf46	43.4365691305229	17.6172658550833	7.67929092949003	0.40558603517108	3.59097548159424e-12	5.20157250131423e-11
C8orf48	0.759813698440367	1.69202268451389	-3.08991766904149	2.22689152352349	0.00252466769192497	0.00547037342519088
C9orf129	0.477678610587156	0.167380760375	3.49185410334536	0.350404553742228	0.000642767508561997	0.001582495592438
C9orf170	0.131646056697248	0.272264034027778	-3.93647136428989	2.06815183727011	0.000120913382280976	0.000346339083385957
C9orf172	2.62452796374312	1.22432949159722	4.49397205589493	0.466495121603153	1.26994093436758e-05	4.45967837240244e-05
C9orf64	2.30551957143119	6.8230458705	-2.61180799570325	2.95943957928081	0.0102779712808208	0.0193826127220729
C9orf89	5.5785750736422	14.5836055073889	-4.78732545587191	2.61421694874985	4.43939943916623e-06	1.71197698504437e-05
CA11	53.3245026992477	25.4810441796944	6.85158109965615	0.477848697875506	1.27486970347838e-10	1.29284083084706e-09
CA12	0.128275110917431	0.428553905013889	-3.35288996132466	3.34089677996648	0.0010337454334307	0.00243298727161808
CA3	0.790539914779817	14.9242183003194	-7.83719639205201	18.8785133062841	1.247180932528e-12	2.0036058849146e-11
CA9	1.67329747845872	10.5034020476389	-7.53721576732694	6.2770679946961	9.50175167210826e-12	1.24934134701456e-10
CAB39L	1.11915622978899	0.536359538944444	7.88249601120045	0.479253498902089	1.13757819618597e-12	1.83932961665604e-11
CABLES1	0.359084042100917	0.125860233569444	4.37271188944919	0.350503555749973	2.19241718567333e-05	7.31793868087916e-05
CABP1	1.90598370386239	0.646171803777778	5.53268873902097	0.339022732706655	1.63764991662235e-07	8.58859667523635e-07
CABP4	0.30595678759633	1.08116747529167	-6.28630225409732	3.53372606564991	7.14570134707854e-09	5.0318484335173e-08
